,week,libelle,store,moyenne_demande,ecart_type_demande,somme,stock_de_securite,durée_conservation,Categorie,Sous-Categorie,piece,kg,reappro,stock
1120,2022-02-07,CAROTTE LAVEE,MONTORGUEIL,8.557142857142859,4.113318669418949,59.900000000000006,6.786975804541266,30,Légumes,Carotte,,6.03,15.0,90.46441569067245
1121,2022-02-07,CAROTTE LAVEE,ST OUEN,7.548571428571429,2.2867183806452758,52.84,3.7730853280647048,30,Légumes,Carotte,,6.03,15.0,71.22738235369987
1122,2022-02-07,CELERI BRANCHE,GAMBETTA,0.51,,0.51,,14,Légumes,Celeri,,0.27,7.0,
1123,2022-02-07,CELERI BRANCHE,GRENELLE,1.9142857142857144,1.1181362043277963,13.4,1.8449247371408637,14,Légumes,Celeri,,0.27,7.0,11.581212042105935
1124,2022-02-07,CELERI BRANCHE,ST OUEN,1.1214285714285714,0.7228053811695229,7.85,1.1926288789297126,14,Légumes,Celeri,,0.27,7.0,7.080399420041781
1125,2022-02-07,CELERI BRANCHE COUPE PIECE,GAMBETTA,3.3000000000000003,3.2357379374726873,9.9,5.338967596829934,14,Légumes,Celeri,1.0,,7.0,25.675580519044168
1126,2022-02-07,CELERI BRANCHE COUPE PIECE,MONTORGUEIL,3.225,0.5188127472091127,12.9,0.856041032895036,14,Légumes,Celeri,1.0,,7.0,13.552371685107127
1127,2022-02-07,CELERI RAVE,GRENELLE,1.1775,0.5771409417695704,4.71,0.9522825539197911,14,Légumes,Celeri,,0.78,7.0,6.640752815537224
1128,2022-02-07,CELERI RAVE,ST OUEN,1.454,0.446799731423375,7.27,0.7372195568485687,14,Légumes,Celeri,,0.78,7.0,7.039499609074557
1129,2022-02-07,CHOU BROCOLI,GAMBETTA,3.1442857142857146,1.2800372018403365,22.01,2.112061383036555,20,Légumes,Chou,,3.36,10.0,22.400353099909402
1130,2022-02-07,CHOU BROCOLI,GRENELLE,4.865714285714286,2.3801250467349897,34.06,3.927206327112733,20,Légumes,Chou,,3.36,10.0,36.74748826367194
1131,2022-02-07,CHOU BROCOLI,MONTORGUEIL,3.448571428571429,1.595947248203279,24.14,2.6333129595354103,20,Légumes,Chou,,3.36,10.0,25.57012388702785
1132,2022-02-07,CHOU BROCOLI,ST OUEN,5.478571428571429,1.8857220418310916,38.35,3.1114413690213008,20,Légumes,Chou,,3.36,10.0,37.23209867503692
1133,2022-02-07,CHOU CHINOIS PE TSAI,MONTORGUEIL,0.94,,0.94,,20,Légumes,Chou,,0.44,10.0,
1134,2022-02-07,CHOU KALE BOTTE,GRENELLE,4.555,1.2670569574148327,18.22,2.090643979734474,20,Légumes,Chou,1.0,,10.0,29.38619675247984
1135,2022-02-07,CHOU KALE BOTTE,MONTORGUEIL,0.88,,0.88,,20,Légumes,Chou,1.0,,10.0,
1136,2022-02-07,CHOU KALE BOTTE,ST OUEN,1.308,0.7458686211391388,6.54,1.230683224879579,20,Légumes,Chou,1.0,,10.0,10.431762068780671
1137,2022-02-07,CHOU PAK CHOI PIECE,GAMBETTA,1.9666666666666668,1.6743157806499145,5.9,2.762621038072359,20,Légumes,Chou,1.0,,10.0,18.569508125540732
1138,2022-02-07,CHOU PAK CHOI PIECE,MONTORGUEIL,0.975,0.04999999999999998,3.9,0.08249999999999996,20,Légumes,Chou,1.0,,10.0,5.135887906963891
1139,2022-02-07,CHOU RAVE MIXTE PIECE,GAMBETTA,3.16,1.7529974329701687,15.8,2.892445764400778,20,Légumes,Chou,3.0,,10.0,24.946716624013234
1140,2022-02-07,CHOU RAVE MIXTE PIECE,GRENELLE,1.95,1.3435028842544403,3.9,2.2167797590198264,20,Légumes,Chou,3.0,,10.0,16.760073109461842
1141,2022-02-07,CHOU RAVE MIXTE PIECE,MONTORGUEIL,3.25,1.2583057392117916,13.0,2.076204469699456,20,Légumes,Chou,3.0,,10.0,22.815535012472328
1142,2022-02-07,CHOU RAVE MIXTE PIECE,ST OUEN,3.45,1.3699148392023013,13.8,2.260359484683797,20,Légumes,Chou,3.0,,10.0,24.39788430236528
1143,2022-02-07,CHOU ROMANESCO PIECE,GAMBETTA,1.0,,1.0,,20,Légumes,Chou,2.0,,10.0,
1144,2022-02-07,CHOU ROUGE PIECE,GAMBETTA,1.75,0.9574271077563381,7.0,1.5797547277979578,20,Légumes,Chou,,1.9,10.0,13.74562308426086
1145,2022-02-07,CHOU ROUGE PIECE,GRENELLE,1.5,0.5477225575051662,9.0,0.9037422198835242,20,Légumes,Chou,,1.9,10.0,10.357883832488648
1146,2022-02-07,CHOU ROUGE PIECE,MONTORGUEIL,1.8,0.8366600265340756,9.0,1.3804890437812245,20,Légumes,Chou,,1.9,10.0,13.365489663256575
1147,2022-02-07,CHOU ROUGE PIECE,ST OUEN,2.464,1.7077704763814134,12.32,2.817821286029332,20,Légumes,Chou,,1.9,10.0,21.23073330315749
1148,2022-02-07,CHOU VERT FRISE PIECE,GAMBETTA,2.5,0.7071067811865476,5.0,1.1667261889578033,20,Légumes,Chou,1.0,,10.0,16.189512162874653
1149,2022-02-07,CHOU VERT FRISE PIECE,GRENELLE,2.3333333333333335,0.5773502691896258,7.0,0.9526279441628825,20,Légumes,Chou,1.0,,10.0,14.679140732945083
1150,2022-02-07,CHOU VERT FRISE PIECE,MONTORGUEIL,1.5,1.0,6.0,1.65,20,Légumes,Chou,1.0,,10.0,12.717758139277827
1151,2022-02-07,CHOU VERT FRISE PIECE,ST OUEN,1.6,0.8944271909999159,8.0,1.475804865149861,20,Légumes,Chou,1.0,,10.0,12.666904755831213
1152,2022-02-07,CHOU VERT LISSE PIECE,GAMBETTA,2.225,0.9673847907287634,8.9,1.5961849047024594,20,Légumes,Chou,2.0,,10.0,16.172579865638582
1153,2022-02-07,CHOU VERT LISSE PIECE,GRENELLE,1.8,0.74565407529229,10.8,1.2303292242322785,20,Légumes,Chou,2.0,,10.0,12.890642620442026
1154,2022-02-07,CHOU VERT LISSE PIECE,MONTORGUEIL,1.2,0.4472135954999579,6.0,0.7379024325749305,20,Légumes,Chou,2.0,,10.0,8.333452377915606
1155,2022-02-07,CHOU VERT LISSE PIECE,ST OUEN,0.975,0.04999999999999998,3.9,0.08249999999999996,20,Légumes,Chou,2.0,,10.0,5.135887906963891
1156,2022-02-07,CITRON BERGAMOTE,GAMBETTA,1.18,0.6101475231450179,7.08,1.0067434131892794,30,Fruits,Citron,,0.76,15.0,12.749100473186092
1157,2022-02-07,CITRON BERGAMOTE,GRENELLE,0.396,0.3350820794969495,1.98,0.5528854311699667,30,Fruits,Citron,,0.76,15.0,5.111316067281988
1158,2022-02-07,CITRON BERGAMOTE,MONTORGUEIL,0.09,,0.09,,30,Fruits,Citron,,0.76,15.0,
1159,2022-02-07,CITRON BERGAMOTE,ST OUEN,1.1542857142857144,0.9374941269657311,8.08,1.5468653094934561,30,Fruits,Citron,,0.76,15.0,14.648126439636997
1160,2022-02-07,CITRON FEUILLE CAL 3/4,GAMBETTA,0.62,0.6124812922313083,2.48,1.0105941321816587,30,Fruits,Citron,,0.25,15.0,8.564014243714501
1161,2022-02-07,CITRON FEUILLE CAL 3/4,GRENELLE,3.3814285714285717,2.1735181049121612,23.67,3.5863048731050657,30,Fruits,Citron,,0.25,15.0,39.25041333367271
1162,2022-02-07,CITRON FEUILLE CAL 3/4,MONTORGUEIL,0.23500000000000001,0.0636396103067893,0.47000000000000003,0.10500535700620234,30,Fruits,Citron,,0.25,15.0,2.1691839989475863
1163,2022-02-07,CITRON FEUILLE CAL 3/4,ST OUEN,0.7260000000000001,0.3039407837063003,3.6300000000000003,0.5015022931153954,30,Fruits,Citron,,0.25,15.0,7.387310029320758
1164,2022-02-07,CITRON JAUNE CAL 3-4,GRENELLE,0.7075,0.4253136097830243,2.83,0.7017674561419901,30,Fruits,Citron,,3.26,15.0,8.024183670548272
1165,2022-02-07,CITRON JAUNE CAL 3-4,ST OUEN,0.7671428571428571,0.6599927849533479,5.37,1.088988095173024,30,Fruits,Citron,,3.26,15.0,9.971204185394686
1166,2022-02-07,CITRON JAUNE CORSE,GAMBETTA,3.1028571428571428,1.7713244977108167,21.72,2.9226854212228472,30,Fruits,Citron,,1.76,15.0,34.59094053402787
1167,2022-02-07,CITRON JAUNE CORSE,GRENELLE,5.027142857142857,1.4540599974521258,35.19,2.3991989957960076,30,Fruits,Citron,,1.76,15.0,46.995629183526916
1168,2022-02-07,CITRON JAUNE CORSE,MONTORGUEIL,3.71,0.6301058112200946,25.97,1.039674588513156,30,Fruits,Citron,,1.76,15.0,31.8516423667865
1169,2022-02-07,CITRON JAUNE CORSE,ST OUEN,2.3614285714285717,1.3990881384128804,16.53,2.3084954283812524,30,Fruits,Citron,,1.76,15.0,26.651478634630834
1170,2022-02-07,CITRON VERT,GAMBETTA,0.5,0.2479247197571607,2.0,0.4090757875993152,30,Fruits,Citron,,0.29,15.0,5.33434371270883
1171,2022-02-07,CITRON VERT,GRENELLE,0.4342857142857143,0.2592204430503854,3.04,0.42771373103313587,30,Fruits,Citron,,0.29,15.0,4.913671014378431
1172,2022-02-07,CITRON VERT,MONTORGUEIL,0.47714285714285715,0.3502720031496611,3.34,0.5779488051969408,30,Fruits,Citron,,0.29,15.0,5.816957526059655
1173,2022-02-07,CITRON VERT,ST OUEN,0.31166666666666665,0.2108474962304904,1.8699999999999999,0.34789836878030916,30,Fruits,Citron,,0.29,15.0,3.6849045884588634
1174,2022-02-07,COURGE BUTTERNUT,GAMBETTA,2.733333333333333,0.6515622252197663,8.2,1.0750776716126142,60,Légumes,Courge,,6.3,30.0,46.888442918123594
1175,2022-02-07,COURGE BUTTERNUT,GRENELLE,3.4966666666666666,2.433373515649964,20.98,4.015066300822441,60,Légumes,Courge,,6.3,30.0,74.44142382839273
1176,2022-02-07,COURGE BUTTERNUT,MONTORGUEIL,3.35,0.2954657340538833,10.05,0.48751846118890746,60,Légumes,Courge,,6.3,30.0,52.92024858393371
1177,2022-02-07,COURGE BUTTERNUT,ST OUEN,2.556,1.3527120905795145,12.78,2.2319749494561987,60,Légumes,Courge,,6.3,30.0,50.56503027603613
1178,2022-02-07,COURGE MIX PANACHE,GRENELLE,2.02,,2.02,,60,Légumes,Courge,,0.76,30.0,
1179,2022-02-07,COURGE POTIMARRON,GAMBETTA,2.9757142857142855,2.1567943584778555,20.83,3.558710691488461,30,Fruits,Marron,,3.62,15.0,36.100684384962236
1180,2022-02-07,COURGE POTIMARRON,GRENELLE,2.801428571428571,1.1033800882051565,19.61,1.8205771455385082,30,Fruits,Marron,,3.62,15.0,28.06177925087076
1181,2022-02-07,COURGE POTIMARRON,MONTORGUEIL,1.6560000000000001,1.6034899438412455,8.280000000000001,2.645758407338055,30,Fruits,Marron,,3.62,15.0,22.66697824970855
1182,2022-02-07,COURGE POTIMARRON,ST OUEN,3.3900000000000006,0.7678867103941832,16.950000000000003,1.2670130721504023,30,Fruits,Marron,,3.62,15.0,30.33212052786561
1183,2022-02-07,COURGE SPAGHETTI,GRENELLE,1.03,,1.03,,60,Légumes,Courge,,0.46,30.0,
1184,2022-02-07,COURGE SPAGHETTI,ST OUEN,1.155,0.6293250352560273,2.31,1.0383863081724451,60,Légumes,Courge,,0.46,30.0,23.012476043905593
1185,2022-02-07,COURGETTE 14-21,GAMBETTA,6.935714285714285,2.0799427647802964,48.55,3.431905561887489,7,Légumes,Courgette,,5.51,3.5,18.558007398173448
1186,2022-02-07,COURGETTE 14-21,GRENELLE,11.691428571428572,4.204479470641712,81.84,6.937391126558825,7,Légumes,Courgette,,5.51,3.5,33.438670376814414
1187,2022-02-07,COURGETTE 14-21,MONTORGUEIL,6.135714285714286,2.3256315066583326,42.95,3.8372919859862487,7,Légumes,Courgette,,5.51,3.5,17.916415952286947
1188,2022-02-07,COURGETTE 14-21,ST OUEN,6.343999999999999,3.335015742091782,31.72,5.50277597445144,7,Légumes,Courgette,,5.51,3.5,21.3967511862842
1189,2022-02-07,DATTE FRAICHE MAZAFATI 250G,GAMBETTA,2.0,1.7320508075688772,6.0,2.857883832488647,180,Fruits,Datte,1.0,,90.0,117.11226659650572
1190,2022-02-07,DATTE FRAICHE MAZAFATI 250G,GRENELLE,3.8857142857142857,2.0268436639502414,27.2,3.344292045517898,180,Fruits,Datte,1.0,,90.0,206.58388293100305
1191,2022-02-07,DATTE FRAICHE MAZAFATI 250G,ST OUEN,1.0,,1.0,,180,Fruits,Datte,1.0,,90.0,
1192,2022-02-07,DATTE MEDJOOL,GRENELLE,0.4675,0.30652623596249207,1.87,0.5057682893381119,180,Fruits,Datte,,0.78,90.0,25.835639287786467
1193,2022-02-07,DATTE MEDJOOL,MONTORGUEIL,0.10666666666666667,0.035118845842842465,0.32,0.057946095640690067,180,Fruits,Datte,,0.78,90.0,5.349724931215604
1194,2022-02-07,DATTE MEDJOOL,ST OUEN,0.25,0.13999999999999999,0.75,0.23099999999999996,180,Fruits,Datte,,0.78,90.0,13.441458418496687
1195,2022-02-07,DATTES BRANCHE FL,GRENELLE,0.27,,0.27,,180,Fruits,Datte,,0.08,90.0,
1196,2022-02-07,ECHALOTE 250G 20/40,GRENELLE,0.9800000000000001,0.04472135954999581,4.9,0.07379024325749307,30,Légumes,Echalote,,2.9,15.0,7.635788383248865
1197,2022-02-07,FRUIT DE LA PASSION,GRENELLE,0.4683333333333333,0.18946415668053593,2.81,0.31261585852288426,14,Fruits,Fruit De La Passion,,0.32,7.0,2.46627048421317
1198,2022-02-07,FRUIT DE LA PASSION,ST OUEN,0.085,0.021213203435596427,0.17,0.0350017856687341,14,Fruits,Fruit De La Passion,,0.32,7.0,0.39010602032265507
1199,2022-02-07,KUMQUAT,GAMBETTA,0.87,0.4650806381693393,2.61,0.7673830529794098,14,Epices et arômates/Condiments,Kumquat,,0.78,7.0,5.075304718509022
1200,2022-02-07,KUMQUAT,GRENELLE,0.40857142857142864,0.33953048814642905,2.8600000000000003,0.5602253054416079,14,Epices et arômates/Condiments,Kumquat,,0.78,7.0,2.912216836363695
1201,2022-02-07,KUMQUAT,ST OUEN,0.41,0.24041630560342614,0.82,0.3966869042456531,14,Epices et arômates/Condiments,Kumquat,,0.78,7.0,2.4845348969900902
1202,2022-02-07,MACHE VRAC,GRENELLE,0.08,0.0565685424949238,0.16,0.09333809511662428,5,Légumes,Mache,,0.2,2.5,0.24758048651498613
1203,2022-02-07,MACHE VRAC,ST OUEN,0.2625,0.13175102782647782,1.05,0.2173891959136884,5,Légumes,Mache,,0.2,2.5,0.6718474988999119
1204,2022-02-07,MAIS EPIS SCHT 400G,GAMBETTA,1.175,0.41932485418030424,4.7,0.691886009397502,5,Légumes,Mais,1.0,,2.5,2.562717835450385
1205,2022-02-07,MAIS EPIS SCHT 400G,ST OUEN,2.0,,2.0,,5,Légumes,Mais,1.0,,2.5,
1206,2022-02-07,MANDARINE CAL 1-3,GAMBETTA,10.272857142857143,4.3857409647086785,71.91,7.236472591769319,14,Fruits,Mandarine,,1.27,7.0,55.10090684715665
1207,2022-02-07,MANDARINE CAL 1-3,GRENELLE,15.914285714285715,3.8476999932550924,111.4,6.348704988870902,14,Fruits,Mandarine,,1.27,7.0,72.4970945478675
1208,2022-02-07,MANDARINE CAL 1-3,MONTORGUEIL,8.878571428571428,2.803654927479655,62.15,4.626030630341431,14,Fruits,Mandarine,,1.27,7.0,43.3143266052508
1209,2022-02-07,MANDARINE CAL 1-3,ST OUEN,8.24,3.3295845586699446,57.68,5.493814521805408,14,Fruits,Mandarine,,1.27,7.0,43.375266973812344
1210,2022-02-07,MARRON CUIT 200G,GRENELLE,1.3,0.6082762530298219,3.9,1.003655817499206,30,Fruits,Marron,1.0,,15.0,13.637142266498616
1211,2022-02-07,MIX JEUNES POUSSES VRAC,GRENELLE,0.07,,0.07,,5,Légumes,Jeunes Pousses,,0.4,2.5,
1212,2022-02-07,MIX JEUNES POUSSES VRAC,ST OUEN,0.15333333333333335,0.10214368964029709,0.46,0.1685370879064902,5,Légumes,Jeunes Pousses,,0.4,2.5,0.45814720066493086
1213,2022-02-07,NAVET BOULE D OR,GRENELLE,0.5599999999999999,0.5262128846769147,2.8,0.8682512597169093,30,Légumes,Navet,,0.28,15.0,7.562722669207199
1214,2022-02-07,NAVET BOULE D OR,ST OUEN,0.724,0.6693504313885216,3.62,1.1044282117910604,30,Légumes,Navet,,0.28,15.0,9.707432071348414
1215,2022-02-07,NOIX DE COCO FRAICHE PIECE,GAMBETTA,1.0,,1.0,,30,Fruits,Noix De Coco,2.0,,15.0,
1216,2022-02-07,NOIX DE COCO FRAICHE PIECE,GRENELLE,1.3399999999999999,0.5594640292279746,6.699999999999999,0.923115648226158,30,Fruits,Noix De Coco,2.0,,15.0,13.625211532203373
1217,2022-02-07,NOIX DE COCO PIECE,GRENELLE,1.0,0.0,2.0,0.0,30,Fruits,Noix De Coco,1.0,,15.0,7.5
1218,2022-02-07,NOIX SECHES,GAMBETTA,0.7066666666666667,0.2247962040011649,2.12,0.37091373660192206,90,Fruits,Noix,,0.21,45.0,18.38816498649105
1219,2022-02-07,NOIX SECHES,GRENELLE,1.1985714285714286,0.4939105374940072,8.39,0.8149523868651118,90,Fruits,Noix,,0.21,45.0,32.434723949225436
1220,2022-02-07,NOIX SECHES,MONTORGUEIL,0.666,0.41548766528021014,3.33,0.6855546477123466,90,Fruits,Noix,,0.21,45.0,19.583840383727185
1221,2022-02-07,NOIX SECHES,ST OUEN,0.48333333333333334,0.1970448341537191,2.9,0.3251239763536365,90,Fruits,Noix,,0.21,45.0,13.055997936725296
1222,2022-02-07,OIGNON CEBETTE BOTTE,GRENELLE,1.0,0.0,3.0,0.0,90,Légumes,Oignon,1.0,,45.0,22.5
1223,2022-02-07,OIGNON CEBETTE BOTTE,ST OUEN,3.8,1.6970562748477138,7.6,2.800142853498728,90,Légumes,Oignon,1.0,,45.0,104.28392930140018
1224,2022-02-07,OIGNON JAUNE,GAMBETTA,2.8728571428571428,0.7700371048573845,20.11,1.2705612230146843,90,Légumes,Oignon,,0.98,45.0,73.16246950699401
1225,2022-02-07,OIGNON JAUNE,GRENELLE,4.917142857142857,1.9196242191786244,34.42,3.16737996164473,90,Légumes,Oignon,,0.98,45.0,131.88314500013917
1226,2022-02-07,OIGNON JAUNE,MONTORGUEIL,3.044285714285714,1.6988805838243128,21.31,2.803152963310116,90,Légumes,Oignon,,0.98,45.0,87.30055030330274
1227,2022-02-07,OIGNON JAUNE,ST OUEN,3.275714285714286,2.2649124864834342,22.93,3.737105602697666,90,Légumes,Oignon,,0.98,45.0,98.77283792875335
1228,2022-02-07,OIGNON JAUNES 500G,GRENELLE,1.2,0.4472135954999579,6.0,0.7379024325749305,90,Légumes,Oignon,1.0,,45.0,31.95
1229,2022-02-07,OIGNON JAUNES 500G,ST OUEN,1.5,0.7071067811865476,3.0,1.1667261889578033,90,Légumes,Oignon,1.0,,45.0,41.576637208916736
1230,2022-02-07,OIGNON ROSE,GRENELLE,0.15,,0.15,,90,Légumes,Oignon,,0.16,45.0,
1231,2022-02-07,OIGNON ROSE,ST OUEN,0.306,0.1470714112259755,1.53,0.24266782852285956,90,Légumes,Oignon,,0.16,45.0,8.512865281588128
1232,2022-02-07,OIGNON ROUGE 60-80,GAMBETTA,0.9400000000000001,0.5235647046927439,5.640000000000001,0.8638817627430273,90,Légumes,Oignon,,0.2,45.0,26.945095038047263
1233,2022-02-07,OIGNON ROUGE 60-80,GRENELLE,0.7971428571428572,0.38339337003980156,5.58,0.6325990605656725,90,Légumes,Oignon,,0.2,45.0,22.179317791496338
1234,2022-02-07,OIGNON ROUGE 60-80,MONTORGUEIL,1.0216666666666667,0.645086557499586,6.13,1.0643928198743169,90,Légumes,Oignon,,0.2,45.0,30.127664100004985
1235,2022-02-07,OIGNON ROUGE 60-80,ST OUEN,1.5242857142857142,1.476525845161056,10.67,2.436267644515742,90,Légumes,Oignon,,0.2,45.0,50.63940876499005
1236,2022-02-07,OIGNONS ROUGES 500G,ST OUEN,1.9,,1.9,,90,Légumes,Oignon,1.0,,45.0,
1237,2022-02-07,ORANGE A JUS CAL 7-8,GAMBETTA,5.140000000000001,2.0125936831197038,35.980000000000004,3.320779577147511,30,Fruits,Orange,,5.19,15.0,51.411323998718025
1238,2022-02-07,ORANGE A JUS CAL 7-8,GRENELLE,13.607142857142858,6.421014235268739,95.25,10.594673488193418,30,Fruits,Orange,,5.19,15.0,143.0865654068498
1239,2022-02-07,ORANGE A JUS CAL 7-8,ST OUEN,16.33142857142857,5.796960205059857,114.32,9.564984338348765,30,Fruits,Orange,,5.19,15.0,159.53073933487383
1240,2022-02-07,ORANGE FEUILLE CORSE,GAMBETTA,2.34,2.0841864919755464,16.38,3.438907711759651,30,Fruits,Orange,,1.4,15.0,30.868832296789385
1241,2022-02-07,ORANGE FEUILLE CORSE,GRENELLE,1.4739999999999998,0.8149723921704342,7.369999999999999,1.3447044470812164,30,Fruits,Orange,,1.4,15.0,16.2630179291166
1242,2022-02-07,ORANGE FEUILLE CORSE,MONTORGUEIL,1.53,0.8414986631005423,9.18,1.3884727941158947,30,Fruits,Orange,,1.4,15.0,16.852532008272938
1243,2022-02-07,ORANGE FEUILLE CORSE,ST OUEN,0.75,0.13747727084867523,2.25,0.2268374969003141,30,Fruits,Orange,,1.4,15.0,6.503537847790293
1244,2022-02-07,PATATE DOUCE,GAMBETTA,2.531428571428571,0.9852483370776556,17.72,1.6256597561781316,90,Légumes,Patate,,3.29,45.0,67.86240002644296
1245,2022-02-07,PATATE DOUCE,GRENELLE,3.834285714285714,1.3774476050877236,26.84,2.2727885483947436,90,Légumes,Patate,,3.29,45.0,101.51775764950972
1246,2022-02-07,PATATE DOUCE,MONTORGUEIL,3.0528571428571425,1.6265886007809338,21.369999999999997,2.6838711912885405,90,Légumes,Patate,,3.29,45.0,86.69324099400926
1247,2022-02-07,PATATE DOUCE,ST OUEN,2.914285714285714,1.6268154693844572,20.4,2.6842455244843544,90,Légumes,Patate,,3.29,45.0,83.57789495456835
1248,2022-02-07,PATATE DOUCE VIOLETTE,GRENELLE,1.0599999999999998,0.6221736092120912,3.1799999999999997,1.0265864551999504,90,Légumes,Patate,,0.44,45.0,30.736551295822892
1249,2022-02-07,PATATE DOUCE VIOLETTE,ST OUEN,1.73,0.8688498144098322,8.65,1.433602193776223,90,Légumes,Patate,,0.44,45.0,48.54189587392938
1250,2022-02-07,PDT BROSSEE,GAMBETTA,8.742857142857144,4.73403884748782,61.2,7.8111640983549036,90,Légumes,Pdt,,2.56,45.0,249.113167436268
1251,2022-02-07,PDT BROSSEE,GRENELLE,6.772857142857142,3.4245910426682786,47.41,5.65057522040266,90,Légumes,Pdt,,2.56,45.0,190.29449662867432
1252,2022-02-07,PDT BROSSEE,MONTORGUEIL,2.643333333333333,1.10284480624731,15.86,1.8196939303080613,90,Légumes,Pdt,,2.56,45.0,71.68187797923777
1253,2022-02-07,PDT BROSSEE,ST OUEN,9.370000000000001,6.256481972056394,65.59,10.323195253893049,90,Légumes,Pdt,,2.56,45.0,280.0750989981242
1254,2022-02-07,PDT LAVEE,GRENELLE,3.3714285714285714,1.9725738564240425,23.6,3.25474686309967,90,Légumes,Pdt,,0.7,45.0,97.69064856347805
1255,2022-02-07,PDT LAVEE,MONTORGUEIL,3.172857142857143,2.8356816598818844,22.21,4.678874738805109,90,Légumes,Pdt,,0.7,45.0,102.7761316368101
1256,2022-02-07,PDT LAVEE,ST OUEN,3.565714285714286,2.9632575382668374,24.96,4.889374938140281,90,Légumes,Pdt,,0.7,45.0,113.02749561606792
1257,2022-02-07,PDT PURE/POTAG 1.5KG 35+,GAMBETTA,2.18,0.8136338242723198,10.9,1.3424958100493276,90,Légumes,Pdt,1.0,,45.0,58.05573567233683
1258,2022-02-07,PDT PURE/POTAG 1.5KG 35+,GRENELLE,2.2142857142857144,2.1137869424554685,15.5,3.487748455051523,90,Légumes,Pdt,1.0,,45.0,73.2179564731738
1259,2022-02-07,PDT PURE/POTAG 1.5KG 35+,ST OUEN,1.9,0.0,3.8,0.0,90,Légumes,Pdt,1.0,,45.0,42.75
1260,2022-02-07,PDT ROUGE,MONTORGUEIL,0.57,,0.57,,90,Légumes,Pdt,,0.3,45.0,
1261,2022-02-07,PDT ROUGE,ST OUEN,1.2475,0.7717674520216566,4.99,1.2734162958357333,90,Légumes,Pdt,,0.3,45.0,36.61108620343405
1262,2022-02-07,PDT VAP/GRATIN 1.5KG 35+,GAMBETTA,1.475,1.0177589760514685,5.9,1.679302310484923,90,Légumes,Pdt,1.0,,45.0,44.45260236305023
1263,2022-02-07,PDT VAP/GRATIN 1.5KG 35+,GRENELLE,2.766666666666667,0.9729679679550949,16.6,1.6053971471259065,90,Légumes,Pdt,1.0,,45.0,73.01933145557328
1264,2022-02-07,PDT VAP/GRATIN 1.5KG 35+,MONTORGUEIL,2.65,1.6537835408541228,15.9,2.7287428424093023,90,Légumes,Pdt,1.0,,45.0,77.9299634662296
1265,2022-02-07,PDT VAP/GRATIN 1.5KG 35+,ST OUEN,2.0,0.0,4.0,0.0,90,Légumes,Pdt,1.0,,45.0,45.0
1266,2022-02-07,POIRE CONFERENCE 60+,GAMBETTA,5.334285714285714,2.63563311270023,37.339999999999996,4.348794635955379,20,Fruits,Poire,,4.53,10.0,40.42352469737035
1267,2022-02-07,POIRE CONFERENCE 60+,GRENELLE,6.174285714285714,2.6973496692300083,43.22,4.450626954229514,20,Fruits,Poire,,4.53,10.0,44.945546762531805
1268,2022-02-07,POIRE CONFERENCE 60+,MONTORGUEIL,2.6342857142857143,0.5739877217867163,18.44,0.9470797409480819,20,Fruits,Poire,,4.53,10.0,16.166357678626746
1269,2022-02-07,POIRE CONFERENCE 60+,ST OUEN,4.312857142857143,1.4633604509907359,30.19,2.414544744134714,20,Fruits,Poire,,4.53,10.0,29.199746618139898
1270,2022-02-07,POIRE DE TERRE YACON,ST OUEN,0.64,0.04242640687119289,1.28,0.07000357133746826,20,Fruits,Poire,,0.61,10.0,3.4213707297724794
1271,2022-02-07,POIRE ROCHA 60+,GAMBETTA,2.28,0.4172529209005012,6.84,0.688467319485827,20,Fruits,Poire,,4.18,10.0,13.577124824166035
1272,2022-02-07,POIRE ROCHA 60+,GRENELLE,3.781428571428571,2.276535588501591,26.47,3.756283721027625,20,Fruits,Poire,,4.18,10.0,30.785554953402666
1273,2022-02-07,POIRE ROCHA 60+,MONTORGUEIL,2.3850000000000002,2.013382725663454,14.310000000000002,3.3220814973446995,20,Fruits,Poire,,4.18,10.0,22.430344104311864
1274,2022-02-07,POIRE ROCHA 60+,ST OUEN,2.157142857142857,1.882380711454817,15.1,3.105928173900448,20,Fruits,Poire,,4.18,10.0,20.60752156412724
1275,2022-02-07,POIREAU,GAMBETTA,2.2271428571428573,1.0288620621138398,15.59,1.6976224024878355,20,Fruits,Poire,,1.6,10.0,16.504067684502942
1276,2022-02-07,POIREAU,GRENELLE,3.7800000000000002,1.3225606476327154,26.46,2.18222506859398,20,Fruits,Poire,,1.6,10.0,25.800801583874154
1277,2022-02-07,POIREAU,MONTORGUEIL,2.9785714285714286,1.783894882660117,20.85,2.943426556389193,20,Fruits,Poire,,1.6,10.0,24.20078918647303
1278,2022-02-07,POIREAU,ST OUEN,4.537142857142857,2.2314174440305448,31.76,3.6818387826503987,20,Fruits,Poire,,1.6,10.0,34.32871081643118
1279,2022-02-07,POMME FILET MIX 1.5KG,GRENELLE,3.8200000000000003,2.282980508020163,19.1,3.766917838233269,30,Fruits,Pomme,1.0,,15.0,43.2392100540091
1280,2022-02-07,POMME FILET MIX 1.5KG,ST OUEN,2.1666666666666665,0.28867513459481287,6.5,0.4763139720814412,30,Fruits,Pomme,1.0,,15.0,18.094756081437325
